district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
08_2,茨城県2区,100,64,0.64,額賀福志郎,ldp,29,小沼巧,chudo,23,6
08_3,茨城県3区,100,59,0.59,葉梨康弘,ldp,25,梶岡博樹,chudo,20,5
08_4,茨城県4区,100,71,0.71,梶山弘志,ldp,63,吉田翔,jcp,8,55
08_5,茨城県5区,100,61,0.61,鈴木拓海,ldp,32,浅野哲,sansei,29,3
08_6,茨城県6区,100,54,0.54,青山大人,independent,24,国光文乃,ldp,23,1
08_7,茨城県7区,100,60,0.6,中村勇太,independent,30,永岡桂子,ldp,30,0
09_1,栃木県1区,100,51,0.51,船田元,ldp,31,小池篤史,chudo,9,22
09_2,栃木県2区,100,57,0.57,五十嵐清,ldp,30,福田昭夫,chudo,24,6
09_3,栃木県3区,100,64,0.64,簗和生,ldp,40,伊賀央,other,16,24
09_4,栃木県4区,100,56,0.56,石坂太,ldp,26,藤岡隆雄,chudo,20,6
09_5,栃木県5区,100,60,0.6,茂木敏充,ldp,35,寺田和史,dpfp,13,22
10_1,群馬県1区,100,50,0.5,中曽根康隆,ldp,31,河村正剛,chudo,16,15
10_2,群馬県2区,100,51,0.51,井野俊郎,ldp,24,石関貴史,independent,14,10
10_3,群馬県3区,100,56,0.56,笹川博義,ldp,36,長谷川嘉一,chudo,20,16
10_4,群馬県4区,100,62,0.62,福田達夫,ldp,38,山田博規,chudo,14,24
10_5,群馬県5区,100,55,0.55,小渕優子,ldp,45,木暮智貴,sansei,10,35
11_1,埼玉県1区,100,58,0.58,武正公一,chudo,28,村井英樹,ldp,25,3
11_2,埼玉県2区,100,59,0.59,新藤義孝,ldp,29,高橋英明,ishin,13,16
11_3,埼玉県3区,100,52,0.52,竹内千春,chudo,29,黄川田仁志,ldp,20,9
11_4,埼玉県4区,100,63,0.63,穂坂泰,ldp,26,岸田光広,dpfp,18,8
11_5,埼玉県5区,100,60,0.6,枝野幸男,chudo,33,井原隆,ldp,21,12
11_6,埼玉県6区,100,51,0.51,大島敦,chudo,24,尾花瑛仁,ldp,16,8
11_7,埼玉県7区,100,54,0.54,小宮山泰子,chudo,29,中野英幸,ldp,25,4
11_8,埼玉県8区,100,53,0.53,柴山昌彦,ldp,26,市来伴子,chudo,24,2
11_9,埼玉県9区,100,53,0.53,杉村慎治,chudo,28,大塚拓,ldp,25,3
11_10,埼玉県10区,100,50,0.5,坂本祐之輔,chudo,30,山口晋,ldp,20,10
11_11,埼玉県11区,100,50,0.5,小泉龍司,ldp,25,島田誠,chudo,9,16
11_12,埼玉県12区,100,59,0.59,野中厚,ldp,30,森田俊和,chudo,29,1
11_13,埼玉県13区,100,54,0.54,三ツ林裕巳,ldp,25,橋本幹彦,dpfp,13,12
11_14,埼玉県14区,100,66,0.66,鈴木義弘,dpfp,28,藤田誠,ldp,26,2
11_15,埼玉県15区,100,56,0.56,田中良生,ldp,26,小山田経子,chudo,15,11
12_1,千葉県1区,100,53,0.53,田嶋要,chudo,25,門山宏哲,ldp,23,2
12_2,千葉県2区,100,52,0.52,小林鷹之,ldp,26,佐藤由美,chudo,22,4
12_3,千葉県3区,100,60,0.6,松野博一,ldp,31,岡島一正,chudo,20,11
12_4,千葉県4区,100,57,0.57,水沼秀幸,chudo,25,鹿嶋祐介,ldp,25,0
12_5,千葉県5区,100,65,0.65,英利アルフィヤ,ldp,29,矢崎堅太郎,chudo,15,14
12_6,千葉県6区,100,58,0.58,渡辺博道,ldp,23,安藤淳子,chudo,19,4
12_7,千葉県7区,100,64,0.64,斎藤健,ldp,34,林田章裕,dpfp,16,18
12_8,千葉県8区,100,61,0.61,本庄知史,chudo,26,松本泉,ldp,25,1
12_9,千葉県9区,100,60,0.6,田宮寿人,ldp,28,奥野総一郎,chudo,18,10
12_10,千葉県10区,100,55,0.55,小池正昭,ldp,33,谷田川元,chudo,19,14
12_11,千葉県11区,100,56,0.56,森英介,ldp,30,多ケ谷亮,chudo,20,10
12_12,千葉県12区,100,57,0.57,浜田靖一,ldp,42,大薄裕也,independent,8,34
12_13,千葉県13区,100,61,0.61,松本尚,ldp,32,宮川伸,chudo,24,8
13_1,東京都1区,100,52,0.52,海江田万里,chudo,22,山田美樹,ldp,11,11
13_2,東京都2区,100,56,0.56,辻清人,ldp,16,鳩山紀一郎,dpfp,15,1
13_3,東京都3区,100,59,0.59,阿部祐美子,chudo,20,石原宏高,ldp,13,7
13_4,東京都4区,100,54,0.54,平将明,ldp,30,井戸正枝,dpfp,16,14
13_5,東京都5区,100,66,0.66,手塚仁雄,chudo,32,若宮健嗣,ldp,12,20
13_6,東京都6区,100,59,0.59,落合貴之,chudo,28,畦元将吾,ldp,22,6
13_7,東京都7区,100,65,0.65,松尾明弘,chudo,18,丸川珠代,ldp,17,1
13_8,東京都8区,100,53,0.53,門寛子,ldp,16,吉田晴美,chudo,16,0
13_9,東京都9区,100,53,0.53,山岸一生,chudo,22,菅原一秀,ldp,14,8
13_10,東京都10区,100,60,0.6,鈴木隼人,ldp,25,鈴木庸介,chudo,18,7
13_11,東京都11区,100,52,0.52,阿久津幸彦,chudo,17,大豆生田実,ishin,10,7
13_12,東京都12区,100,56,0.56,高木啓,ldp,22,阿部司,ishin,11,11
13_13,東京都13区,100,60,0.6,土田慎,ldp,27,森洋介,dpfp,20,7
13_14,東京都14区,100,55,0.55,松島みどり,ldp,23,櫛渕万里,reiwa,12,11
13_15,東京都15区,100,49,0.49,深見紗采,dpfp,13,酒井菜摘,chudo,13,0
13_16,東京都16区,100,46,0.46,大西洋平,ldp,22,柴田勝之,chudo,11,11
13_17,東京都17区,100,57,0.57,平沢勝栄,ldp,16,猪口幸子,ishin,14,2
13_18,東京都18区,100,54,0.54,松下玲子,chudo,17,徳永由紀子,sansei,17,0
13_19,東京都19区,100,59,0.59,末松義規,chudo,23,松本洋平,ldp,22,1
13_20,東京都20区,100,64,0.64,木原誠二,ldp,34,大西健太郎,dpfp,15,19
13_21,東京都21区,100,43,0.43,小田原潔,ldp,20,鈴木烈,chudo,10,10
13_22,東京都22区,100,61,0.61,山花郁夫,chudo,32,伊藤達也,ldp,26,6
13_23,東京都23区,100,62,0.62,伊藤俊輔,chudo,30,川松真一朗,ldp,17,13
13_24,東京都24区,100,56,0.56,萩生田光一,ldp,26,細屋椋,dpfp,12,14
13_25,東京都25区,100,68,0.68,井上信治,ldp,30,依田花蓮,chudo,20,10
14_1,神奈川県1区,100,53,0.53,篠原豪,chudo,25,丸尾南都子,ldp,16,9
14_2,神奈川県2区,100,54,0.54,新田章文,ldp,25,柳家東三楼,chudo,15,10
14_3,神奈川県3区,100,54,0.54,中西健治,ldp,24,中村武人,chudo,16,8
14_4,神奈川県4区,100,63,0.63,早稲田夕季,chudo,38,永田磨梨奈,ldp,16,22
14_5,神奈川県5区,100,55,0.55,山崎誠,chudo,21,坂井学,ldp,19,2
14_6,神奈川県6区,100,55,0.55,青柳陽一郎,chudo,37,古川直季,ldp,18,19
14_7,神奈川県7区,100,55,0.55,中谷一馬,chudo,33,鈴木馨祐,ldp,22,11
14_8,神奈川県8区,100,50,0.5,江田憲司,chudo,29,三谷英弘,ldp,21,8
14_9,神奈川県9区,100,48,0.48,笠浩史,chudo,24,上原正裕,ldp,20,4
14_10,神奈川県10区,100,55,0.55,田中和徳,ldp,26,金村龍那,ishin,13,13
14_11,神奈川県11区,100,46,0.46,小泉進次郎,ldp,38,為壮稔,jcp,4,34
14_12,神奈川県12区,100,58,0.58,星野剛士,ldp,26,阿部知子,chudo,24,2
14_13,神奈川県13区,100,61,0.61,太栄志,chudo,35,丸田康一郎,ldp,16,19
14_14,神奈川県14区,100,56,0.56,赤間二郎,ldp,27,長友克洋,chudo,19,8
14_15,神奈川県15区,100,51,0.51,河野太郎,ldp,36,三好諒,reiwa,8,28
14_16,神奈川県16区,100,57,0.57,後藤祐一,chudo,32,佐藤主迪,ldp,25,7
14_17,神奈川県17区,100,49,0.49,牧島かれん,ldp,28,佐々木奈保美,chudo,11,17
15_1,新潟県1区,100,39,0.39,西村智奈美,chudo,15,内山航,ldp,12,3
15_2,新潟県2区,100,40,0.4,国定勇人,ldp,17,菊田真紀子,chudo,15,2
15_3,新潟県3区,100,54,0.54,斎藤洋明,ldp,28,黒岩宇洋,chudo,21,7
15_4,新潟県4区,100,42,0.42,鷲尾英一郎,ldp,18,米山隆一,chudo,15,3
15_5,新潟県5区,100,40,0.4,梅谷守,chudo,23,高鳥修一,ldp,12,11
16_1,富山県1区,100,41,0.41,中田宏,ldp,21,山登志浩,chudo,14,7
16_2,富山県2区,100,47,0.47,上田英俊,ldp,33,越川康晴,chudo,14,19
16_3,富山県3区,100,57,0.57,橘慶一郎,ldp,36,山本圭太,dpfp,12,24
17_1,石川県1区,100,47,0.47,小森卓郎,ldp,32,小竹凱,dpfp,8,24
17_2,石川県2区,100,47,0.47,佐々木紀,ldp,34,坂本浩,jcp,13,21
17_3,石川県3区,100,53,0.53,西田昭二,ldp,29,近藤和也,chudo,20,9
18_1,福井県1区,100,37,0.37,稲田朋美,ldp,22,波多野翼,chudo,8,14
18_2,福井県2区,100,49,0.49,斉木武志,independent,38,辻英之,chudo,11,27
19_1,山梨県1区,100,53,0.53,中谷真一,ldp,26,中島克仁,chudo,19,7
19_2,山梨県2区,100,49,0.49,堀内詔子,ldp,37,早田記史,jcp,12,25
20_1,長野県1区,100,47,0.47,篠原孝,chudo,31,若林健太,ldp,13,18
20_2,長野県2区,100,51,0.51,下条みつ,chudo,25,藤田ひかる,ldp,18,7
20_3,長野県3区,100,57,0.57,井出庸生,ldp,31,神津健,chudo,19,12
20_4,長野県4区,100,41,0.41,後藤茂之,ldp,22,花岡明久,dpfp,14,8
20_5,長野県5区,100,52,0.52,宮下一郎,ldp,33,福田淳太,chudo,19,14
21_1,岐阜県1区,100,58,0.58,野田聖子,ldp,32,服部学,chudo,18,14
21_2,岐阜県2区,100,52,0.52,棚橋泰文,ldp,32,野村美穂,dpfp,9,23
21_3,岐阜県3区,100,45,0.45,武藤容治,ldp,23,仙田晃宏,dpfp,13,10
21_4,岐阜県4区,100,64,0.64,今井雅人,other,34,加藤大博,ldp,25,9
21_5,岐阜県5区,100,53,0.53,古屋圭司,ldp,29,真野哲,chudo,14,15
22_1,静岡県1区,100,64,0.64,上川陽子,chudo,37,柴田将平,dpfp,21,16
22_2,静岡県2区,100,44,0.44,鈴木岳幸,chudo,22,井林辰憲,ldp,22,0
22_3,静岡県3区,100,60,0.6,山本裕三,ldp,31,小山展弘,chudo,20,11
22_4,静岡県4区,100,50,0.5,深沢陽一,ldp,26,田中健,dpfp,15,11
22_5,静岡県5区,100,59,0.59,細野豪志,ldp,32,中村正善,chudo,20,12
22_6,静岡県6区,100,63,0.63,勝俣孝明,ldp,33,渡辺周,chudo,23,10
22_7,静岡県7区,100,57,0.57,城内実,ldp,32,北野谷富子,dpfp,21,11
22_8,静岡県8区,100,54,0.54,稲葉大輔,ldp,24,源馬謙太郎,chudo,20,4
23_1,愛知県1区,100,56,0.56,吉田統彦,chudo,23,熊田裕通,ldp,18,5
23_2,愛知県2区,100,48,0.48,古川元久,dpfp,24,辻秀樹,ldp,13,11
23_3,愛知県3区,100,56,0.56,近藤昭一,chudo,19,皆川雅一,ishin,17,2
23_4,愛知県4区,100,52,0.52,牧義夫,chudo,25,工藤彰三,ldp,11,14
23_5,愛知県5区,100,46,0.46,西川厚志,chudo,16,岡本康宏,ldp,12,4
23_6,愛知県6区,100,55,0.55,丹羽秀樹,ldp,19,国崎信江,chudo,16,3
23_7,愛知県7区,100,63,0.63,鈴木淳司,ldp,31,日野紗里亜,dpfp,26,5
23_8,愛知県8区,100,61,0.61,伊藤忠彦,ldp,27,伴野豊,chudo,26,1
23_9,愛知県9区,100,54,0.54,長坂康正,ldp,22,岡本充功,chudo,15,7
23_10,愛知県10区,100,51,0.51,若山慎司,ldp,22,藤原規真,chudo,9,13
23_11,愛知県11区,100,50,0.5,丹野みどり,dpfp,34,藤沢忠盛,ldp,16,18
23_12,愛知県12区,100,57,0.57,重徳和彦,chudo,29,青山周平,ldp,26,3
23_13,愛知県13区,100,56,0.56,石井拓,ldp,26,大西健介,chudo,24,2
23_14,愛知県14区,100,51,0.51,大嶽理恵,chudo,30,今枝宗一郎,ldp,19,11
23_15,愛知県15区,100,56,0.56,根本幸典,ldp,23,小山千帆,chudo,15,8
24_1,三重県1区,100,57,0.57,田村憲久,ldp,32,福森和歌子,chudo,19,13
24_2,三重県2区,100,50,0.5,川崎秀人,ldp,24,下野幸助,chudo,23,1
24_3,三重県3区,100,60,0.6,岡田克也,chudo,33,石原正敬,ldp,24,9
24_4,三重県4区,100,43,0.43,鈴木英敬,ldp,22,藤田大助,dpfp,18,4
25_1,滋賀県1区,100,56,0.56,大岡敏孝,ldp,22,斎藤アレックス,ishin,13,9
25_2,滋賀県2区,100,57,0.57,上野賢一郎,ldp,29,平尾道雄,chudo,18,11
25_3,滋賀県3区,100,71,0.71,武村展英,ldp,33,早智敬,chudo,18,15
26_1,京都府1区,100,58,0.58,勝目康,ldp,16,平竹耕三,chudo,16,0
26_2,京都府2区,100,43,0.43,前原誠司,ishin,13,河野有里子,chudo,10,3
26_3,京都府3区,100,64,0.64,泉健太,chudo,26,繁本護,ldp,21,5
26_4,京都府4区,100,47,0.47,北神圭朗,ldp,35,吉田幸一,jcp,12,23
26_5,京都府5区,100,54,0.54,本田太郎,ldp,41,山内健,jcp,13,28
26_6,京都府6区,100,59,0.59,山井和則,chudo,25,園崎弘道,ldp,20,5
27_1,大阪府1区,100,48,0.48,井上英孝,ishin,28,大西宏幸,ldp,7,21
27_2,大阪府2区,100,49,0.49,高見亮,ishin,24,守島正,chudo,11,13
27_3,大阪府3区,100,59,0.59,東徹,ishin,37,柳本顕,ldp,12,25
27_4,大阪府4区,100,69,0.69,美延映夫,chudo,35,中山泰秀,ldp,17,18
27_5,大阪府5区,100,51,0.51,梅村聡,ishin,22,大石晃子,reiwa,11,11
27_6,大阪府6区,100,58,0.58,西田薫,ishin,30,阪本洋三,chudo,9,21
27_7,大阪府7区,100,54,0.54,奥下剛光,ishin,23,渡嘉敷奈緒美,ldp,20,3
27_8,大阪府8区,100,63,0.63,漆間譲司,ishin,29,高麗啓一郎,ldp,14,15
27_9,大阪府9区,100,51,0.51,萩原佳,ishin,34,東田淳平,ldp,9,25
27_10,大阪府10区,100,58,0.58,池下卓,ishin,26,尾辻かな子,chudo,22,4
27_11,大阪府11区,100,58,0.58,中司宏,ishin,23,松本直高,ldp,14,9
27_12,大阪府12区,100,56,0.56,藤田文武,ishin,26,北川晋平,ldp,12,14
27_13,大阪府13区,100,58,0.58,岩谷良平,ishin,25,宗清皇一,ldp,12,13
27_14,大阪府14区,100,46,0.46,青柳仁士,ishin,32,尾立源幸,ldp,10,22
27_15,大阪府15区,100,53,0.53,浦野靖人,ishin,34,島田智明,ldp,13,21
27_16,大阪府16区,100,49,0.49,黒田征樹,ishin,23,森山浩行,chudo,17,6
27_17,大阪府17区,100,69,0.69,馬場伸幸,ishin,47,信貴麻美,ldp,17,30
27_18,大阪府18区,100,60,0.6,遠藤敬,ishin,30,内田隆嗣,ldp,20,10
27_19,大阪府19区,100,65,0.65,伊東信久,ishin,26,谷川とむ,ldp,22,4
28_1,兵庫県1区,100,55,0.55,井坂信彦,chudo,19,盛山正仁,ldp,16,3
28_2,兵庫県2区,100,62,0.62,阿部圭史,ishin,29,船川治郎,chudo,21,8
28_3,兵庫県3区,100,50,0.5,和田有一朗,ishin,17,関芳弘,ldp,15,2
28_4,兵庫県4区,100,50,0.5,藤井比早之,ldp,29,中山高志,chudo,14,15
28_5,兵庫県5区,100,66,0.66,谷公一,ldp,29,川戸康嗣,chudo,16,13
28_6,兵庫県6区,100,51,0.51,市村浩一郎,ishin,21,大串正樹,ldp,14,7
28_7,兵庫県7区,100,51,0.51,山田賢司,ldp,16,三木圭恵,ishin,14,2
28_8,兵庫県8区,100,64,0.64,徳安淳子,ishin,22,青山繁晴,ldp,21,1
28_9,兵庫県9区,100,63,0.63,西村康稔,ldp,36,橋本慧悟,chudo,17,19
28_10,兵庫県10区,100,61,0.61,渡海紀三朗,ldp,28,隠樹圭子,chudo,13,15
28_11,兵庫県11区,100,52,0.52,山田基靖,ldp,22,住吉寛紀,ishin,14,8
28_12,兵庫県12区,100,55,0.55,山口壮,ldp,28,池畑浩太朗,ishin,17,11
29_1,奈良県1区,100,61,0.61,小林茂樹,ldp,27,馬淵澄夫,chudo,25,2
29_2,奈良県2区,100,56,0.56,高市早苗,ldp,42,池田英子,jcp,14,28
29_3,奈良県3区,100,58,0.58,田野瀬太道,ldp,26,原山大亮,ishin,14,12
30_1,和歌山県1区,100,51,0.51,山本大地,ldp,21,浦平美博,ishin,10,11
30_2,和歌山県2区,100,54,0.54,世耕弘成,independent,42,畑野良弘,jcp,12,30
31_1,鳥取県1区,100,58,0.58,石破茂,ldp,37,谷川裕美,dpfp,16,21
31_2,鳥取県2区,100,44,0.44,赤沢亮正,ldp,24,湯原俊二,sansei,17,7
32_1,島根県1区,100,55,0.55,高階恵美子,ldp,25,亀井亜紀子,chudo,22,3
32_2,島根県2区,100,52,0.52,高見康裕,ldp,29,大塚聡子,chudo,15,14
33_1,岡山県1区,100,64,0.64,逢沢一郎,ldp,32,原田謙介,chudo,16,16
33_2,岡山県2区,100,48,0.48,山下貴司,ldp,26,津村啓介,chudo,18,8
33_3,岡山県3区,100,48,0.48,加藤勝信,ldp,36,原田亜希子,jcp,12,24
33_4,岡山県4区,100,54,0.54,橋本岳,ldp,27,柚木道義,chudo,13,14
34_1,広島県1区,100,55,0.55,岸田文雄,ldp,23,川田海栄,chudo,21,2
34_2,広島県2区,100,50,0.5,平口洋,ldp,25,福田玄,dpfp,15,10
34_3,広島県3区,100,58,0.58,石橋林太郎,ldp,22,東克哉,chudo,21,1
34_4,広島県4区,100,56,0.56,新谷正義,ldp,33,空本誠喜,ishin,12,21
34_5,広島県5区,100,55,0.55,佐藤公治,chudo,25,山本深,ldp,20,5
34_6,広島県6区,100,61,0.61,小林史明,ldp,28,はたともこ,chudo,20,8
35_1,山口県1区,100,60,0.6,高村正大,ldp,29,野田陽志,dpfp,24,5
35_2,山口県2区,100,56,0.56,岸信千世,ldp,30,平岡秀夫,chudo,26,4
35_3,山口県3区,100,54,0.54,林芳正,ldp,31,篠田知宏,chudo,15,16
36_1,徳島県1区,100,51,0.51,仁木博文,ldp,25,高橋永,chudo,17,8
36_2,徳島県2区,100,61,0.61,山口俊一,ldp,33,飯泉嘉門,dpfp,19,14
37_1,香川県1区,100,58,0.58,平井卓也,ldp,26,小川淳也,chudo,23,3
37_2,香川県2区,100,57,0.57,瀬戸隆一,ldp,27,玉木雄一郎,dpfp,26,1
37_3,香川県3区,100,59,0.59,大野敬太郎,ldp,30,川崎智光,dpfp,21,9
38_1,愛媛県1区,100,59,0.59,塩崎彰久,ldp,27,石井智恵,dpfp,22,5
38_2,愛媛県2区,100,53,0.53,白石洋一,chudo,27,井原巧,ldp,22,5
38_3,愛媛県3区,100,62,0.62,長谷川淳二,ldp,42,萩原旭人,chudo,17,25
39_1,高知県1区,100,64,0.64,中谷元,other,41,田所裕介,chudo,19,22
39_2,高知県2区,100,59,0.59,尾崎正直,ldp,31,前田強,dpfp,17,14
40_1,福岡県1区,100,51,0.51,井上貴博,ldp,21,丸尾圭祐,chudo,17,4
40_2,福岡県2区,100,55,0.55,鬼木誠,ldp,24,稲富修二,chudo,20,4
40_3,福岡県3区,100,55,0.55,古賀篤,ldp,20,仁戸田元気,chudo,16,4
40_4,福岡県4区,100,61,0.61,宮内秀樹,ldp,32,許斐亮太郎,dpfp,22,10
40_5,福岡県5区,100,49,0.49,栗原渉,ldp,22,川元健一,dpfp,18,4
40_6,福岡県6区,100,52,0.52,鳩山二郎,ldp,27,近藤雅彦,dpfp,17,10
40_7,福岡県7区,100,53,0.53,藤丸敏,ldp,28,亀田晃尚,chudo,25,3
40_8,福岡県8区,100,55,0.55,麻生太郎,ldp,37,森田俊文,independent,14,23
40_9,福岡県9区,100,54,0.54,三原朝利,ldp,19,緒方林太郎,independent,17,2
40_10,福岡県10区,100,52,0.52,城井崇,chudo,24,吉村悠,ldp,16,8
40_11,福岡県11区,100,52,0.52,武田良太,ldp,21,村上智信,ishin,11,10
41_1,佐賀県1区,100,57,0.57,岩田和親,ldp,24,原口一博,genzei,21,3
41_2,佐賀県2区,100,59,0.59,大串博志,chudo,30,古川康,ldp,29,1
42_1,長崎県1区,100,51,0.51,浅田真澄美,ldp,19,西岡秀子,dpfp,13,6
42_2,長崎県2区,100,58,0.58,加藤竜祥,ldp,28,山田勝彦,chudo,23,5
42_3,長崎県3区,100,65,0.65,金子容三,ldp,36,田崎耕太,chudo,29,7
43_1,熊本県1区,100,59,0.59,木原稔,ldp,38,鎌田聡,chudo,17,21
43_2,熊本県2区,100,43,0.43,西野太亮,chudo,28,益田牧子,jcp,8,20
43_3,熊本県3区,100,57,0.57,坂本哲志,ldp,47,橋村りか,shamin,5,42
43_4,熊本県4区,100,60,0.6,金子恭之,ldp,30,矢上雅義,ishin,11,19
44_1,大分県1区,100,56,0.56,衛藤博昭,ldp,21,吉良州司,independent,20,1
44_2,大分県2区,100,61,0.61,吉川元,chudo,32,広瀬建,ldp,29,3
44_3,大分県3区,100,57,0.57,岩屋毅,ldp,27,小林華弥子,chudo,17,10
45_1,宮崎県1区,100,57,0.57,武井俊輔,ldp,31,渡辺創,chudo,19,12
45_2,宮崎県2区,100,56,0.56,江藤拓,ldp,38,長友慎治,dpfp,16,22
45_3,宮崎県3区,100,56,0.56,古川禎久,ldp,46,高瀬大介,sansei,10,36
46_1,鹿児島県1区,100,54,0.54,宮路拓馬,ldp,32,川内博史,chudo,14,18
46_2,鹿児島県2区,100,50,0.5,三反園訓,ldp,38,松崎真琴,jcp,6,32
46_3,鹿児島県3区,100,49,0.49,小里泰弘,ldp,32,野間健,chudo,17,15
46_4,鹿児島県4区,100,55,0.55,森山裕,ldp,35,中村寿,dpfp,12,23
47_1,沖縄県1区,100,60,0.6,赤嶺政賢,jcp,21,国場幸之助,ldp,16,5
47_2,沖縄県2区,100,52,0.52,宮崎政久,ldp,17,瑞慶覧長敏,shamin,15,2
47_3,沖縄県3区,100,50,0.5,屋良朝博,chudo,29,島尻安伊子,ldp,16,13
