district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
12_4,千葉県4区,100,59,0.59,水沼秀幸,chudo,23,鹿嶋祐介,ldp,22,1
12_5,千葉県5区,100,60,0.6,英利アルフィヤ,ldp,28,矢崎堅太郎,chudo,15,13
12_6,千葉県6区,100,56,0.56,渡辺博道,ldp,22,安藤淳子,chudo,17,5
12_7,千葉県7区,100,58,0.58,斎藤健,ldp,26,林田章裕,dpfp,19,7
12_8,千葉県8区,100,60,0.6,本庄知史,chudo,25,松本泉,ldp,20,5
12_9,千葉県9区,100,52,0.52,奥野総一郎,chudo,24,田宮寿人,ldp,18,6
13_1,東京都1区,100,62,0.62,海江田万里,chudo,20,春山明日香,ishin,16,4
13_10,東京都10区,100,56,0.56,鈴木隼人,ldp,21,鈴木庸介,chudo,19,2
13_11,東京都11区,100,60,0.6,下村博文,ldp,19,阿久津幸彦,chudo,18,1
13_12,東京都12区,100,70,0.7,高木啓,ldp,24,阿部司,ishin,17,7
13_13,東京都13区,100,53,0.53,土田慎,ldp,20,森洋介,dpfp,19,1
13_14,東京都14区,100,45,0.45,松島みどり,ldp,25,櫛渕万里,reiwa,9,16
13_15,東京都15区,100,62,0.62,酒井菜摘,chudo,20,大空幸星,ldp,19,1
13_16,東京都16区,100,44,0.44,大西洋平,ldp,17,柴田勝之,chudo,14,3
13_17,東京都17区,100,61,0.61,平沢勝栄,ldp,23,反田麻理,chudo,19,4
13_18,東京都18区,100,57,0.57,松下玲子,chudo,24,福田かおる,ldp,20,4
13_19,東京都19区,100,53,0.53,松本洋平,ldp,20,末松義規,chudo,19,1
13_2,東京都2区,100,61,0.61,辻清人,ldp,20,鳩山紀一郎,dpfp,16,4
13_20,東京都20区,100,63,0.63,木原誠二,ldp,31,大西健太郎,dpfp,16,15
13_21,東京都21区,100,61,0.61,小田原潔,ldp,30,鈴木烈,chudo,17,13
13_22,東京都22区,100,54,0.54,山花郁夫,chudo,27,伊藤達也,ldp,21,6
13_23,東京都23区,100,60,0.6,伊藤俊輔,chudo,24,川松真一朗,ldp,24,0
13_24,東京都24区,100,52,0.52,萩生田光一,ldp,23,細屋椋,dpfp,9,14
13_25,東京都25区,100,54,0.54,井上信治,ldp,22,依田花蓮,chudo,17,5
13_26,東京都26区,100,54,0.54,松原仁,reiwa,16,坂元悠紀,dpfp,11,5
13_27,東京都27区,100,57,0.57,長妻昭,chudo,35,黒崎祐一,ldp,16,19
13_28,東京都28区,100,55,0.55,安藤高夫,ldp,20,高松智之,chudo,14,6
13_29,東京都29区,100,52,0.52,木村剛司,chudo,19,長沢興祐,ldp,19,0
13_3,東京都3区,100,54,0.54,石原宏高,ldp,20,阿部祐美子,chudo,20,0
13_30,東京都30区,100,50,0.5,長島昭久,ldp,24,五十嵐衣里,chudo,18,6
13_4,東京都4区,100,59,0.59,平将明,ldp,28,井戸正枝,dpfp,20,8
13_5,東京都5区,100,55,0.55,手塚仁雄,chudo,22,若宮健嗣,ldp,18,4
13_6,東京都6区,100,61,0.61,落合貴之,chudo,29,畦元将吾,ldp,19,10
13_7,東京都7区,100,54,0.54,松尾明弘,chudo,21,丸川珠代,ldp,12,9
13_8,東京都8区,100,54,0.54,吉田晴美,chudo,22,門寛子,ldp,11,11
13_9,東京都9区,100,59,0.59,山岸一生,chudo,23,菅原一秀,ldp,18,5
14_1,神奈川県1区,100,60,0.6,篠原豪,chudo,41,丸尾南都子,ldp,10,31
14_10,神奈川県10区,100,57,0.57,田中和徳,ldp,23,金村龍那,ishin,15,8
14_11,神奈川県11区,100,54,0.54,小泉進次郎,ldp,40,為壮稔,jcp,10,30
14_12,神奈川県12区,100,57,0.57,阿部知子,chudo,29,星野剛士,ldp,24,5
14_13,神奈川県13区,100,56,0.56,太栄志,chudo,31,丸田康一郎,ldp,22,9
14_14,神奈川県14区,100,48,0.48,赤間二郎,ldp,19,長友克洋,chudo,17,2
14_15,神奈川県15区,100,54,0.54,河野太郎,ldp,34,三好諒,reiwa,12,22
14_16,神奈川県16区,100,56,0.56,後藤祐一,chudo,29,佐藤主迪,ldp,27,2
14_17,神奈川県17区,100,56,0.56,牧島かれん,ldp,24,佐々木奈保美,chudo,20,4
14_18,神奈川県18区,100,63,0.63,山際大志郎,ldp,27,宗野創,chudo,11,16
14_19,神奈川県19区,100,53,0.53,草間剛,ldp,22,深作ヘスス,dpfp,21,1
14_2,神奈川県2区,100,63,0.63,新田章文,ldp,28,柳家東三楼,chudo,16,12
14_20,神奈川県20区,100,62,0.62,大塚小百合,dpfp,33,金沢結衣,ldp,21,12
14_3,神奈川県3区,100,51,0.51,中西健治,ldp,23,中村武人,chudo,16,7
14_4,神奈川県4区,100,49,0.49,早稲田夕季,chudo,27,永田磨梨奈,ldp,17,10
14_5,神奈川県5区,100,56,0.56,山崎誠,chudo,24,坂井学,ldp,18,6
14_6,神奈川県6区,100,53,0.53,古川直季,ldp,30,青柳陽一郎,chudo,23,7
14_7,神奈川県7区,100,63,0.63,中谷一馬,other,32,鈴木馨祐,ldp,31,1
14_8,神奈川県8区,100,55,0.55,江田憲司,chudo,31,三谷英弘,ldp,24,7
14_9,神奈川県9区,100,51,0.51,笠浩史,chudo,26,上原正裕,ldp,18,8
15_1,新潟県1区,100,39,0.39,西村智奈美,chudo,17,内山航,ldp,13,4
15_2,新潟県2区,100,42,0.42,菊田真紀子,chudo,21,国定勇人,ldp,13,8
15_3,新潟県3区,100,43,0.43,斎藤洋明,ldp,24,黒岩宇洋,chudo,17,7
15_4,新潟県4区,100,42,0.42,米山隆一,chudo,19,鷲尾英一郎,ldp,16,3
15_5,新潟県5区,100,46,0.46,高鳥修一,ldp,23,梅谷守,chudo,18,5
16_1,富山県1区,100,47,0.47,中田宏,ldp,26,山登志浩,chudo,17,9
16_2,富山県2区,100,42,0.42,上田英俊,ldp,30,越川康晴,chudo,12,18
16_3,富山県3区,100,42,0.42,橘慶一郎,ldp,26,山本圭太,dpfp,9,17
17_1,石川県1区,100,40,0.4,小森卓郎,ldp,20,小竹凱,dpfp,8,12
17_2,石川県2区,100,46,0.46,佐々木紀,ldp,37,坂本浩,jcp,9,28
17_3,石川県3区,100,45,0.45,西田昭二,ldp,32,近藤和也,chudo,10,22
18_1,福井県1区,100,39,0.39,稲田朋美,ldp,26,山中俊祐,dpfp,8,18
18_2,福井県2区,100,37,0.37,斉木武志,ldp,24,辻英之,chudo,13,11
19_1,山梨県1区,100,64,0.64,中島克仁,chudo,30,中谷真一,ldp,27,3
19_2,山梨県2区,100,47,0.47,堀内詔子,ldp,42,早田記史,jcp,5,37
20_1,長野県1区,100,48,0.48,篠原孝,chudo,28,若林健太,ldp,14,14
20_2,長野県2区,100,64,0.64,下条みつ,chudo,31,藤田ひかる,ldp,18,13
20_3,長野県3区,100,48,0.48,井出庸生,ldp,20,神津健,chudo,15,5
20_4,長野県4区,100,54,0.54,後藤茂之,ldp,28,花岡明久,dpfp,15,13
20_5,長野県5区,100,47,0.47,宮下一郎,ldp,26,福田淳太,chudo,21,5
21_1,岐阜県1区,100,58,0.58,野田聖子,ldp,39,服部学,chudo,11,28
21_2,岐阜県2区,100,45,0.45,棚橋泰文,ldp,30,野村美穂,dpfp,6,24
21_3,岐阜県3区,100,54,0.54,武藤容治,ldp,28,仙田晃宏,dpfp,17,11
21_4,岐阜県4区,100,55,0.55,今井雅人,chudo,27,加藤大博,ldp,25,2
21_5,岐阜県5区,100,61,0.61,古屋圭司,ldp,34,真野哲,chudo,16,18
22_1,静岡県1区,100,53,0.53,上川陽子,ldp,34,柴田将平,dpfp,15,19
22_2,静岡県2区,100,50,0.5,井林辰憲,ldp,33,鈴木岳幸,chudo,17,16
22_3,静岡県3区,100,59,0.59,小山展弘,chudo,26,山本裕三,ldp,25,1
22_4,静岡県4区,100,49,0.49,深沢陽一,ldp,24,田中健,dpfp,16,8
22_5,静岡県5区,100,58,0.58,細野豪志,ldp,30,中村正善,chudo,23,7
22_6,静岡県6区,100,55,0.55,勝俣孝明,ldp,29,渡辺周,chudo,17,12
22_7,静岡県7区,100,67,0.67,城内実,ldp,41,北野谷富子,dpfp,18,23
22_8,静岡県8区,100,54,0.54,稲葉大輔,ldp,26,源馬謙太郎,chudo,16,10
23_1,愛知県1区,100,53,0.53,吉田統彦,chudo,27,熊田裕通,ldp,14,13
23_10,愛知県10区,100,57,0.57,杉本和巳,ishin,14,藤原規真,chudo,14,0
23_11,愛知県11区,100,64,0.64,丹野みどり,dpfp,38,藤沢忠盛,ldp,26,12
23_12,愛知県12区,100,58,0.58,重徳和彦,chudo,36,青山周平,ldp,21,15
23_13,愛知県13区,100,57,0.57,大西健介,chudo,30,石井拓,ldp,22,8
23_14,愛知県14区,100,60,0.6,今枝宗一郎,ldp,26,大嶽理恵,chudo,26,0
23_15,愛知県15区,100,54,0.54,根本幸典,ldp,22,小山千帆,chudo,18,4
23_16,愛知県16区,100,58,0.58,山下史守朗,ldp,16,前田雄吉,genzei,14,2
23_2,愛知県2区,100,51,0.51,古川元久,dpfp,30,梅村忠司,genzei,9,21
23_3,愛知県3区,100,61,0.61,近藤昭一,chudo,30,水野良彦,ldp,13,17
23_4,愛知県4区,100,54,0.54,牧義夫,chudo,22,工藤彰三,ldp,15,7
23_5,愛知県5区,100,52,0.52,西川厚志,chudo,17,神田憲次,independent,14,3
23_6,愛知県6区,100,51,0.51,国崎信江,chudo,20,丹羽秀樹,ldp,17,3
23_7,愛知県7区,100,61,0.61,日野紗里亜,dpfp,28,鈴木淳司,ldp,26,2
23_8,愛知県8区,100,55,0.55,伊藤忠彦,ldp,25,伴野豊,chudo,23,2
23_9,愛知県9区,100,50,0.5,岡本充功,chudo,18,長坂康正,ldp,15,3
24_1,三重県1区,100,55,0.55,田村憲久,ldp,33,福森和歌子,chudo,15,18
24_2,三重県2区,100,62,0.62,川崎秀人,ldp,36,下野幸助,chudo,19,17
24_3,三重県3区,100,62,0.62,石原正敬,ldp,30,岡田克也,chudo,26,4
24_4,三重県4区,100,61,0.61,鈴木英敬,ldp,35,藤田大助,dpfp,19,16
25_1,滋賀県1区,100,64,0.64,大岡敏孝,ldp,24,河井昭成,dpfp,17,7
25_2,滋賀県2区,100,55,0.55,平尾道雄,chudo,26,上野賢一郎,ldp,20,6
25_3,滋賀県3区,100,56,0.56,武村展英,ldp,24,早智敬,chudo,14,10
26_1,京都府1区,100,54,0.54,平竹耕三,chudo,20,勝目康,ldp,16,4
26_2,京都府2区,100,58,0.58,前原誠司,sansei,19,河野有里子,chudo,14,5
26_3,京都府3区,100,67,0.67,泉健太,chudo,22,繁本護,ldp,18,4
26_4,京都府4区,100,64,0.64,北神圭朗,ldp,47,吉田幸一,jcp,17,30
26_5,京都府5区,100,59,0.59,本田太郎,chudo,44,山内健,jcp,15,29
26_6,京都府6区,100,53,0.53,山井和則,chudo,27,園崎弘道,ldp,19,8
27_1,大阪府1区,100,58,0.58,井上英孝,ishin,38,大西宏幸,ldp,11,27
27_10,大阪府10区,100,57,0.57,池下卓,ishin,25,尾辻かな子,chudo,20,5
27_11,大阪府11区,100,58,0.58,中司宏,ishin,24,松本直高,ldp,16,8
27_12,大阪府12区,100,60,0.6,藤田文武,ishin,35,樽床伸二,chudo,10,25
27_13,大阪府13区,100,56,0.56,岩谷良平,ishin,22,宗清皇一,ldp,14,8
27_14,大阪府14区,100,62,0.62,青柳仁士,ishin,49,尾立源幸,ldp,9,40
27_15,大阪府15区,100,59,0.59,浦野靖人,ishin,32,島田智明,ldp,17,15
27_16,大阪府16区,100,61,0.61,黒田征樹,ishin,27,森山浩行,chudo,23,4
27_17,大阪府17区,100,60,0.6,馬場伸幸,ishin,40,信貴麻美,ldp,11,29
27_18,大阪府18区,100,51,0.51,遠藤敬,ishin,33,内田隆嗣,ldp,13,20
27_19,大阪府19区,100,58,0.58,伊東信久,ishin,27,谷川とむ,ldp,19,8
27_2,大阪府2区,100,59,0.59,高見亮,ishin,33,守島正,independent,21,12
27_3,大阪府3区,100,65,0.65,東徹,ishin,26,宇都宮優子,chudo,13,13
27_4,大阪府4区,100,60,0.6,美延映夫,ishin,28,中山泰秀,ldp,14,14
27_5,大阪府5区,100,50,0.5,梅村聡,ishin,24,杉田水脈,ldp,8,16
27_6,大阪府6区,100,59,0.59,西田薫,ishin,30,亀井淳,jcp,10,20
27_7,大阪府7区,100,58,0.58,奥下剛光,ishin,29,渡嘉敷奈緒美,ldp,16,13
27_8,大阪府8区,100,55,0.55,漆間譲司,ishin,20,高麗啓一郎,ldp,18,2
27_9,大阪府9区,100,49,0.49,萩原佳,ishin,35,西尾慧吾,shamin,8,27
28_1,兵庫県1区,100,54,0.54,井坂信彦,chudo,20,盛山正仁,ldp,16,4
28_10,兵庫県10区,100,55,0.55,渡海紀三朗,ldp,25,隠樹圭子,chudo,11,14
28_11,兵庫県11区,100,62,0.62,山田基靖,ldp,21,住吉寛紀,ishin,18,3
28_12,兵庫県12区,100,56,0.56,山口壮,ldp,26,池畑浩太朗,ishin,22,4
28_2,兵庫県2区,100,49,0.49,阿部圭史,ishin,21,船川治郎,chudo,14,7
28_3,兵庫県3区,100,51,0.51,関芳弘,ldp,24,和田有一朗,ishin,14,10
28_4,兵庫県4区,100,57,0.57,藤井比早之,ldp,27,中山高志,chudo,22,5
28_5,兵庫県5区,100,62,0.62,谷公一,ldp,22,川戸康嗣,chudo,17,5
28_6,兵庫県6区,100,51,0.51,大串正樹,ldp,16,市村浩一郎,ishin,12,4
28_7,兵庫県7区,100,50,0.5,山田賢司,ldp,15,三木圭恵,ishin,14,1
28_8,兵庫県8区,100,48,0.48,徳安淳子,ishin,15,弘川欣絵,chudo,15,0
28_9,兵庫県9区,100,67,0.67,橋本慧悟,chudo,29,西村康稔,ldp,28,1
29_1,奈良県1区,100,58,0.58,小林茂樹,ldp,26,馬淵澄夫,chudo,22,4
29_2,奈良県2区,100,56,0.56,高市早苗,ldp,43,池田英子,jcp,13,30
29_3,奈良県3区,100,57,0.57,田野瀬太道,ldp,23,原山大亮,ishin,15,8
30_1,和歌山県1区,100,55,0.55,山本大地,ldp,19,浦平美博,ishin,11,8
30_2,和歌山県2区,100,59,0.59,世耕弘成,independent,51,畑野良弘,jcp,8,43
31_1,鳥取県1区,100,48,0.48,石破茂,ldp,34,谷川裕美,dpfp,9,25
31_2,鳥取県2区,100,53,0.53,赤沢亮正,ldp,33,湯原俊二,chudo,16,17
32_1,島根県1区,100,55,0.55,高階恵美子,ldp,26,亀井亜紀子,chudo,21,5
32_2,島根県2区,100,58,0.58,高見康裕,ldp,35,大塚聡子,chudo,13,22
33_1,岡山県1区,100,56,0.56,逢沢一郎,ldp,27,原田謙介,chudo,16,11
33_2,岡山県2区,100,55,0.55,山下貴司,ldp,25,津村啓介,chudo,23,2
33_3,岡山県3区,100,57,0.57,加藤勝信,ldp,46,原田亜希子,jcp,11,35
33_4,岡山県4区,100,67,0.67,橋本岳,ldp,39,柚木道義,chudo,15,24
34_1,広島県1区,100,41,0.41,川田海栄,chudo,17,岸田文雄,ldp,14,3
34_2,広島県2区,100,57,0.57,福田玄,dpfp,22,平口洋,ldp,21,1
34_3,広島県3区,100,53,0.53,石橋林太郎,ldp,22,東克哉,chudo,18,4
34_4,広島県4区,100,46,0.46,空本誠喜,ishin,18,新谷正義,ldp,16,2
34_5,広島県5区,100,53,0.53,佐藤公治,chudo,26,山本深,ldp,19,7
34_6,広島県6区,100,56,0.56,小林史明,ldp,29,はたともこ,chudo,20,9
35_1,山口県1区,100,60,0.6,高村正大,ldp,43,野田陽志,dpfp,15,28
35_2,山口県2区,100,63,0.63,岸信千世,ldp,38,平岡秀夫,chudo,25,13
35_3,山口県3区,100,65,0.65,林芳正,ldp,40,篠田知宏,chudo,13,27
36_1,徳島県1区,100,57,0.57,仁木博文,ldp,33,高橋永,chudo,13,20
36_2,徳島県2区,100,58,0.58,山口俊一,ldp,32,飯泉嘉門,dpfp,15,17
37_1,香川県1区,100,51,0.51,平井卓也,ldp,28,小川淳也,chudo,16,12
37_2,香川県2区,100,59,0.59,瀬戸隆一,ldp,32,玉木雄一郎,dpfp,25,7
37_3,香川県3区,100,49,0.49,大野敬太郎,ldp,29,川崎智光,dpfp,15,14
38_1,愛媛県1区,100,52,0.52,塩崎彰久,ldp,31,石井智恵,dpfp,14,17
38_2,愛媛県2区,100,66,0.66,白石洋一,other,35,井原巧,ldp,28,7
38_3,愛媛県3区,100,58,0.58,長谷川淳二,ldp,37,萩原旭人,chudo,14,23
39_1,高知県1区,100,54,0.54,中谷元,ldp,38,田所裕介,chudo,15,23
39_2,高知県2区,100,61,0.61,尾崎正直,ldp,32,前田強,dpfp,16,16
40_1,福岡県1区,100,56,0.56,井上貴博,ldp,19,山本剛正,ishin,16,3
40_10,福岡県10区,100,56,0.56,城井崇,chudo,23,吉村悠,ldp,23,0
40_11,福岡県11区,100,43,0.43,武田良太,ldp,14,辻智之,chudo,11,3
40_2,福岡県2区,100,60,0.6,稲富修二,chudo,34,鬼木誠,ldp,21,13
40_3,福岡県3区,100,66,0.66,古賀篤,ldp,35,仁戸田元気,chudo,15,20
40_4,福岡県4区,100,56,0.56,宮内秀樹,ldp,33,許斐亮太郎,dpfp,18,15
40_5,福岡県5区,100,63,0.63,栗原渉,ldp,28,川元健一,dpfp,24,4
40_6,福岡県6区,100,48,0.48,鳩山二郎,ldp,31,近藤雅彦,dpfp,11,20
40_7,福岡県7区,100,59,0.59,藤丸敏,ldp,35,亀田晃尚,chudo,24,11
40_8,福岡県8区,100,57,0.57,麻生太郎,ldp,42,森田俊文,independent,9,33
40_9,福岡県9区,100,49,0.49,三原朝利,ldp,21,緒方林太郎,independent,17,4
41_1,佐賀県1区,100,67,0.67,岩田和親,ldp,35,原口一博,genzei,27,8
41_2,佐賀県2区,100,57,0.57,古川康,ldp,31,大串博志,chudo,26,5
42_1,長崎県1区,100,60,0.6,西岡秀子,dpfp,22,浅田真澄美,ldp,16,6
42_2,長崎県2区,100,62,0.62,加藤竜祥,ldp,30,山田勝彦,chudo,26,4
42_3,長崎県3区,100,60,0.6,金子容三,ldp,34,田崎耕太,chudo,26,8
43_1,熊本県1区,100,56,0.56,鎌田聡,chudo,26,木原稔,ldp,25,1
43_2,熊本県2区,100,53,0.53,西野太亮,ldp,36,益田牧子,jcp,11,25
43_3,熊本県3区,100,60,0.6,坂本哲志,ldp,48,橋村りか,shamin,11,37
43_4,熊本県4区,100,55,0.55,金子恭之,ldp,23,矢上雅義,ishin,13,10
44_1,大分県1区,100,58,0.58,衛藤博昭,ldp,26,吉良州司,independent,20,6
44_2,大分県2区,100,56,0.56,広瀬建,ldp,30,吉川元,chudo,26,4
44_3,大分県3区,100,65,0.65,岩屋毅,ldp,37,小林華弥子,chudo,18,19
45_1,宮崎県1区,100,54,0.54,武井俊輔,ldp,31,渡辺創,chudo,15,16
45_2,宮崎県2区,100,56,0.56,江藤拓,ldp,34,長友慎治,dpfp,15,19
45_3,宮崎県3区,100,43,0.43,古川禎久,ldp,38,高瀬大介,sansei,5,33
46_1,鹿児島県1区,100,47,0.47,宮路拓馬,ldp,29,川内博史,chudo,12,17
46_2,鹿児島県2区,100,55,0.55,三反園訓,ldp,43,松崎真琴,jcp,9,34
46_3,鹿児島県3区,100,52,0.52,小里泰弘,ldp,29,野間健,chudo,23,6
46_4,鹿児島県4区,100,52,0.52,森山裕,ldp,36,中村寿,dpfp,8,28
47_1,沖縄県1区,100,49,0.49,国場幸之助,ldp,17,赤嶺政賢,jcp,16,1
47_2,沖縄県2区,100,63,0.63,新垣邦男,chudo,23,宮崎政久,ldp,22,1
47_3,沖縄県3区,100,61,0.61,屋良朝博,chudo,40,島尻安伊子,ldp,19,21
47_4,沖縄県4区,100,57,0.57,西銘恒三郎,ldp,22,山川仁,reiwa,17,5
