district_id,district_name,total_personas,turnout_count,turnout_rate,winner,winner_party,winner_votes,runner_up,runner_up_party,runner_up_votes,margin
42_1,長崎県1区,100,52,0.52,浅田真澄美,ldp,28,西岡秀子,dpfp,18,10
42_2,長崎県2区,100,49,0.49,加藤竜祥,ldp,26,山田勝彦,chudo,15,11
42_3,長崎県3区,100,58,0.58,田崎耕太,chudo,31,金子容三,ldp,27,4
43_1,熊本県1区,100,60,0.6,木原稔,ldp,36,鎌田聡,chudo,20,16
43_2,熊本県2区,100,57,0.57,西野太亮,ldp,44,益田牧子,jcp,11,33
43_3,熊本県3区,100,66,0.66,坂本哲志,ldp,57,橋村りか,shamin,8,49
43_4,熊本県4区,100,57,0.57,金子恭之,ldp,32,上田至,dpfp,12,20
44_1,大分県1区,100,53,0.53,衛藤博昭,ldp,25,堤淳太,dpfp,12,13
44_2,大分県2区,100,58,0.58,広瀬建,ldp,40,吉川元,chudo,18,22
44_3,大分県3区,100,61,0.61,岩屋毅,ldp,37,小林華弥子,chudo,15,22
45_1,宮崎県1区,100,60,0.6,武井俊輔,ldp,32,渡辺創,chudo,19,13
45_2,宮崎県2区,100,65,0.65,江藤拓,chudo,43,長友慎治,dpfp,20,23
45_3,宮崎県3区,100,64,0.64,古川禎久,ldp,52,高瀬大介,sansei,12,40
46_1,鹿児島県1区,100,52,0.52,宮路拓馬,ldp,26,川内博史,chudo,15,11
46_2,鹿児島県2区,100,47,0.47,三反園訓,ldp,42,松崎真琴,jcp,3,39
46_3,鹿児島県3区,100,66,0.66,小里泰弘,ldp,43,野間健,chudo,23,20
46_4,鹿児島県4区,100,67,0.67,森山裕,ldp,44,中村寿,dpfp,11,33
47_1,沖縄県1区,100,59,0.59,国場幸之助,ldp,26,赤嶺政賢,jcp,15,11
47_2,沖縄県2区,100,54,0.54,宮崎政久,ldp,22,新垣邦男,chudo,17,5
47_3,沖縄県3区,100,58,0.58,島尻安伊子,ldp,32,屋良朝博,chudo,17,15
47_4,沖縄県4区,100,67,0.67,西銘恒三郎,ldp,44,砥板芳行,sansei,16,28
